tic_id,period_days,epoch_btjd,duration_hours,depth_ppm,bls_snr,cnn_probability,vetting_passed,vetting_reasons,rank_score
2876,2.627404,3775.8758,2.0,19500.7,11.62,0.827,True,,0.827
4711,6.983116,3775.3174,1.0,43861.1,5.17,0.6016,False,depth 4.39% exceeds 3.0% cap,0.0
17361,3.605142,3775.3279,1.5,8178.2,12.57,0.9527,True,,0.9527
47667,10.628292,3781.509,1.5,1772.8,4.31,0.0693,False,odd/even depth differ by 35.9% (1833 vs 1275 ppm),0.0
56884,3.920323,3778.1382,2.0,7843.3,9.83,0.881,True,,0.881
160023,6.768549,3074.6263,3.0,4077.0,4.64,0.5967,True,,0.5967
808243,1.50826,3506.6206,3.0,11867.9,31.32,0.9576,True,,0.9576
857186,3.811658,3803.7918,2.0,15290.1,23.93,0.9623,True,,0.9623
909930,4.196899,3807.157,4.0,4467.5,15.52,0.9881,True,,0.9881
1018843,1.912718,2965.7065,2.0,292.1,43.74,0.5815,True,,0.5815
1103432,3.727668,1519.8796,3.0,15103.2,99.54,0.9862,True,,0.9862
1260235,7.703657,4052.6452,3.0,4049.8,4.47,0.0939,True,,0.0939
1449640,3.501852,1440.4091,4.0,11816.5,112.49,0.8375,True,,0.8375
1525480,5.509331,2992.3728,3.0,5849.6,57.76,0.9819,True,,0.9819
1942969,2.80779,2912.806,1.5,5005.5,25.47,0.9176,True,,0.9176
2507547,12.912843,1828.0857,2.0,349.0,9.21,0.0012,False,odd/even depth differ by 114.0% (286 vs 78 ppm),0.0
2685481,4.13634,2913.6977,1.5,398.5,5.87,0.1188,True,,0.1188
2758565,1.890829,2089.6307,2.0,4943.6,17.62,0.1996,False,odd/even depth differ by 113.5% (1977 vs 7163 ppm),0.0
2760219,4.661139,2089.6202,1.5,3985.3,39.87,0.1467,True,,0.1467
3233861,10.112703,4053.2004,8.0,27018.4,3.61,0.1002,False,odd/even depth differ by 60.4% (32463 vs 17395 ppm),0.0
3364732,3.623809,2476.0446,2.0,10412.1,75.92,0.9787,True,,0.9787
3808740,6.670883,2644.0556,3.0,5943.3,8.91,0.9868,True,,0.9868
3840990,3.525703,2991.363,4.0,6957.2,55.23,0.9882,True,,0.9882
3896759,4.581358,2644.7751,3.0,10321.8,11.78,0.9907,True,,0.9907
4102368,3.112397,2990.9596,2.0,21113.9,39.96,0.9478,True,,0.9478
4165850,4.280709,1846.2488,2.0,430.9,23.1,0.9946,False,odd/even depth differ by 20.7% (477 vs 387 ppm),0.0
4464022,5.916751,2453.2112,1.0,21972.4,29.13,0.2149,True,,0.2149
4486230,14.917489,1855.382,4.0,463.5,5.58,0.2111,True,,0.2111
4598935,18.173546,3728.9796,6.0,3457.9,6.14,0.9615,True,,0.9615
4605846,3.717781,2500.9594,3.0,9042.2,98.17,0.995,True,,0.995
4619242,4.302557,3211.8297,1.5,21925.5,46.16,0.9819,True,,0.9819
4729001,0.712792,2989.9809,1.5,22153.2,123.47,0.0834,True,,0.0834
4959676,2.235895,2991.093,2.0,694.9,23.43,0.07,True,,0.07
5224772,4.599307,2990.941,3.0,20818.0,66.38,0.9586,True,,0.9586
5364106,13.165849,2256.5389,6.0,973.1,7.06,0.1334,False,odd/even depth differ by 187.3% (42 vs 1286 ppm),0.0
5485318,4.830591,2993.7052,4.0,8567.9,62.69,0.9831,True,,0.9831
5592720,13.168764,3669.8974,2.0,11095.5,6.7,0.1388,False,odd/even depth differ by 33.1% (14267 vs 10217 ppm),0.0
5709314,2.618502,3719.8086,1.0,3566.7,19.18,0.443,True,,0.443
6010784,4.515585,3041.9069,4.0,4960.4,12.34,0.9657,False,odd/even depth differ by 15.7% (4175 vs 4886 ppm),0.0
6276559,5.436649,2233.9467,3.0,4153.0,33.88,0.0075,True,,0.0075
6404965,4.864568,3131.062,2.0,3525.7,23.21,0.9669,True,,0.9669
6764171,12.170048,3138.6994,4.0,2265.8,10.35,0.2679,True,,0.2679
6853696,3.420397,3238.4521,4.0,9539.1,14.51,0.9901,True,,0.9901
6898572,12.579954,3138.9099,6.0,31298.9,16.14,0.0134,False,depth 3.13% exceeds 3.0% cap,0.0
7274938,1.099453,2964.6123,1.0,2713.5,12.73,0.0936,False,odd/even depth differ by 31.5% (2889 vs 2102 ppm),0.0
7413227,3.415857,2335.644,1.5,1953.7,54.65,0.314,True,,0.314
7422496,9.400389,1441.5394,6.0,98.0,6.0,0.2748,False,odd/even depth differ by 45.4% (80 vs 127 ppm),0.0
7561203,2.484318,2229.7425,2.0,990.7,11.14,0.0238,True,,0.0238
7562528,5.247872,3690.2906,3.0,6856.3,17.11,0.9964,True,,0.9964
7583660,5.332961,3314.9083,6.0,1887.3,41.28,0.9909,True,,0.9909
7681574,16.011199,3325.4291,2.0,5951.6,15.06,0.9497,True,,0.9497
7976072,8.99798,2968.1431,4.0,5464.8,14.29,0.978,True,,0.978
8005485,5.107306,3071.2324,1.0,12269.4,20.15,0.366,True,,0.366
8516795,8.214959,2395.8597,4.0,2865.2,56.71,0.996,True,,0.996
8621049,0.918254,2912.6871,1.0,5980.8,21.62,0.242,False,odd/even depth differ by 42.9% (6889 vs 4455 ppm),0.0
8853478,7.531129,2617.2903,3.0,2608.2,4.31,0.7762,True,,0.7762
8988289,13.34383,2100.3412,1.5,36205.9,34.38,0.379,False,depth 3.62% exceeds 3.0% cap,0.0
9032367,1.632153,3183.76,2.0,12967.9,32.53,0.6734,True,,0.6734
9100874,6.166784,2091.6974,1.5,10169.3,32.63,0.9282,True,,0.9282
9136777,3.780012,3285.8662,3.0,15898.2,35.01,0.9897,True,,0.9897
9151337,13.067142,1854.5926,8.0,1406.3,7.04,0.7085,True,,0.7085
9166136,6.080941,3910.0349,2.0,1232.7,5.29,0.9562,False,odd/even depth differ by 57.2% (949 vs 1708 ppm),0.0
9344899,8.58235,3991.6493,4.0,7038.6,19.4,0.9726,True,,0.9726
9346507,4.980783,2612.2934,3.0,21390.6,15.5,0.9928,True,,0.9928
9392421,9.617868,2613.5178,4.0,6150.7,9.8,0.971,True,,0.971
9441591,4.718924,3288.7163,4.0,3549.0,11.04,0.7551,True,,0.7551
9701368,5.399473,3456.0275,3.0,13002.3,6.87,0.9886,False,odd/even depth differ by 35.6% (16961 vs 11837 ppm),0.0
9707944,19.736151,2107.4765,4.0,967.9,16.23,0.8589,True,,0.8589
9828416,6.210159,2719.0378,4.0,3104.4,32.63,0.9937,True,,0.9937
9833284,0.684296,3286.3183,1.0,591.4,9.03,0.0931,False,odd/even depth differ by 21.7% (548 vs 682 ppm),0.0
10507330,5.11749,2722.6503,1.5,2450.4,48.52,0.8227,True,,0.8227
10593553,5.083997,3560.1621,4.0,4069.6,17.53,0.989,True,,0.989
10792081,17.951002,3445.3559,6.0,1555.0,7.4,0.8194,False,odd/even depth differ by 148.7% (3014 vs 444 ppm),0.0
10827386,6.299221,3665.7868,1.5,8800.9,12.43,0.9039,True,,0.9039
11034516,14.834077,3515.1088,4.0,26217.8,6.15,0.993,True,,0.993
11417087,4.942347,2994.5384,2.0,13845.5,31.86,0.5372,True,,0.5372
11521555,5.868061,2260.972,3.0,2047.4,73.56,0.4945,True,,0.4945
11927677,3.686098,3721.7844,3.0,6192.6,40.92,0.9276,True,,0.9276
11936042,3.991831,2993.0842,3.0,425.5,20.92,0.9524,True,,0.9524
12061971,13.73336,3726.0674,1.5,3672.7,9.49,0.7712,False,odd/even depth differ by 29.0% (2864 vs 3836 ppm),0.0
12090836,3.196643,3666.6861,3.0,9845.0,17.32,0.997,True,,0.997
12423815,2.839245,1356.1027,1.5,23406.9,60.94,0.1322,True,,0.1322
12980264,3.296276,3612.2674,4.0,5040.1,29.5,0.9847,True,,0.9847
12999193,1.482444,3910.0356,0.5,14771.6,14.98,0.2081,True,,0.2081
13023378,6.067049,2092.4182,3.0,5234.6,49.16,0.883,True,,0.883
13419950,7.316438,2425.3925,3.0,2977.0,98.67,0.9855,True,,0.9855
13424053,5.201999,3342.8301,3.0,5359.1,61.54,0.995,True,,0.995
13533330,5.078373,2884.3358,3.0,12600.1,45.15,0.9706,True,,0.9706
13574009,5.830085,3533.6912,3.0,3505.8,22.16,0.9974,True,,0.9974
13684720,12.43783,1695.0258,1.0,79642.9,147.13,0.1578,False,depth 7.96% exceeds 3.0% cap,0.0
13737885,4.457658,2965.5665,6.0,3087.2,48.94,0.97,True,,0.97
13883872,13.418862,1417.261,4.0,313.9,5.74,0.5555,True,,0.5555
14029793,0.629141,3988.5952,0.5,1504.5,9.91,0.0778,False,odd/even depth differ by 15.0% (1112 vs 1293 ppm),0.0
14091633,5.529284,1440.9228,2.0,11646.1,114.88,0.1533,True,,0.1533
14091704,0.764488,1438.4478,2.0,728.4,125.73,0.2581,True,,0.2581
14156936,4.940524,3236.1584,4.0,5365.5,17.62,0.9872,True,,0.9872
14165625,11.011426,1442.9026,3.0,723.6,5.6,0.0431,False,odd/even depth differ by 31.0% (473 vs 646 ppm),0.0
14440334,2.075952,3237.0287,2.0,2172.7,24.84,0.9916,True,,0.9916
14570132,3.209167,2501.1425,0.5,2485.9,11.86,0.0603,False,odd/even depth differ by 50.4% (2939 vs 1756 ppm),0.0
14709225,5.764644,3240.948,1.5,6221.9,22.52,0.6113,True,,0.6113
14715294,5.516652,3015.9401,4.0,10850.6,94.48,0.9799,True,,0.9799
15654898,3.780849,3586.2245,2.0,2086.1,7.5,0.1912,True,,0.1912
16264917,1.272295,3098.3502,2.0,16158.4,41.05,0.101,True,,0.101
16538820,6.911358,3538.2556,4.0,2862.2,10.46,0.704,False,odd/even depth differ by 24.4% (2518 vs 3218 ppm),0.0
16550540,2.480106,3286.956,1.5,23362.1,8.5,0.9876,False,odd/even depth differ by 17.8% (25964 vs 21724 ppm),0.0
17129975,1.514393,3340.4801,1.0,5164.5,16.22,0.734,True,,0.734
17385917,3.54239,2474.8669,2.0,1581.7,14.17,0.9268,True,,0.9268
17538423,3.112397,3436.5845,4.0,7812.9,7.29,0.9954,True,,0.9954
17555760,11.143826,2475.0481,8.0,423.0,8.11,0.207,False,odd/even depth differ by 160.2% (64 vs 578 ppm),0.0
17652022,8.875345,3434.6589,4.0,14085.9,3.9,0.1052,True,,0.1052
17683158,5.972892,2993.9523,4.0,7807.4,51.84,0.9928,True,,0.9928
17896514,2.637504,2991.9642,4.0,5055.0,63.34,0.9528,True,,0.9528
17932757,16.670581,1903.5489,4.0,1020.8,7.4,0.9723,True,,0.9723
18016577,19.869103,1915.033,4.0,710.0,5.75,0.125,False,odd/even depth differ by 90.9% (367 vs 978 ppm),0.0
18019350,9.667668,1906.9045,4.0,1135.6,5.33,0.0397,False,odd/even depth differ by 68.4% (1632 vs 800 ppm),0.0
18067025,5.327848,2645.9513,1.5,8800.6,7.81,0.7142,True,,0.7142
18373995,3.487929,2474.4165,2.0,16505.4,80.07,0.9449,True,,0.9449
18794442,2.013947,2990.4259,1.5,4497.6,23.79,0.9056,True,,0.9056
18795429,2.508816,2991.8149,2.0,14823.2,117.65,0.9601,True,,0.9601
19025965,5.944317,1493.3477,2.0,2158.4,31.84,0.9608,True,,0.9608
19117967,8.457888,3241.9735,3.0,2586.8,5.51,0.1134,False,odd/even depth differ by 43.7% (2882 vs 1848 ppm),0.0
19447218,8.972789,2966.4458,3.0,8776.5,11.72,0.9785,True,,0.9785
19519368,1.701879,1493.3032,2.0,391.8,18.92,0.8112,True,,0.8112
19547831,10.123901,2996.4427,2.0,5593.5,22.84,0.9645,True,,0.9645
20069685,1.966376,3665.8163,1.5,25419.9,148.89,0.9874,True,,0.9874
20203297,13.720195,1943.1346,6.0,415.5,6.72,0.0244,False,odd/even depth differ by 46.8% (230 vs 370 ppm),0.0
20299658,15.997029,2175.6038,6.0,3761.6,16.9,0.884,False,odd/even depth differ by 188.9% (10076 vs 288 ppm),0.0
20318757,3.283412,2282.6897,1.5,1133.7,29.62,0.6656,False,odd/even depth differ by 22.3% (1262 vs 1008 ppm),0.0
20579360,16.721085,3046.9937,4.0,8550.9,15.55,0.9919,True,,0.9919
20897611,19.272808,2102.4325,8.0,8234.8,7.51,0.0122,False,odd/even depth differ by 52.6% (10926 vs 6378 ppm),0.0
21035365,13.806507,3647.4076,2.0,15276.9,6.53,0.9014,True,,0.9014
21101556,17.437983,2887.4854,2.0,1561.3,25.0,0.3897,True,,0.3897
21119973,1.710943,2883.2499,1.5,13380.0,144.16,0.989,True,,0.989
21130820,4.600326,2884.8082,1.5,931.3,13.27,0.9812,True,,0.9812
21132157,4.006879,2886.0416,6.0,826.5,21.71,0.978,False,odd/even depth differ by 26.5% (907 vs 695 ppm),0.0
21279791,3.018322,2391.9784,3.0,7684.2,254.61,0.9876,True,,0.9876
21291176,1.665484,2937.765,1.5,1531.5,7.99,0.3018,True,,0.3018
21505121,4.587446,3669.1328,4.0,1218.4,7.93,0.5978,False,odd/even depth differ by 17.0% (1069 vs 901 ppm),0.0
21549805,4.24423,2645.606,3.0,7413.9,21.65,0.9779,True,,0.9779
21720215,2.27416,3452.813,1.5,829.5,9.12,0.0886,False,odd/even depth differ by 23.8% (658 vs 836 ppm),0.0
21747057,16.374369,3679.833,4.0,7642.5,24.43,0.9349,False,odd/even depth differ by 16.2% (8623 vs 7329 ppm),0.0
21997420,2.191796,3099.0918,3.0,18774.9,69.01,0.981,True,,0.981
22069559,2.034857,3313.3693,3.0,204.5,15.9,0.3813,True,,0.3813
22121296,2.813181,2992.0426,4.0,6692.6,92.43,0.9953,True,,0.9953
22186226,9.217023,2369.1162,6.0,1808.2,28.85,0.9646,False,odd/even depth differ by 16.9% (1911 vs 1613 ppm),0.0
22384839,7.021864,3041.6147,4.0,5526.1,40.63,0.987,True,,0.987
22452837,10.807792,4049.8432,2.0,6238.3,18.83,0.2979,False,odd/even depth differ by 18.5% (5826 vs 7016 ppm),0.0
22560356,2.966879,4047.2161,1.0,29571.8,14.87,0.5092,False,odd/even depth differ by 71.4% (38277 vs 18127 ppm),0.0
22683951,2.679675,2583.0022,1.5,8068.5,40.96,0.9558,True,,0.9558
22705558,4.547011,2584.1786,2.0,781.2,8.38,0.7912,False,odd/even depth differ by 28.7% (626 vs 835 ppm),0.0
22712134,1.640725,3610.8066,1.0,2714.9,6.01,0.0086,False,odd/even depth differ by 30.0% (2805 vs 2073 ppm),0.0
22903436,14.588784,1940.7565,6.0,841.5,12.1,0.4145,True,,0.4145
22972676,18.381211,3678.4082,4.0,3539.8,6.99,0.1732,True,,0.1732
23059280,14.149913,2011.0456,3.0,31793.4,100.41,0.9173,False,depth 3.18% exceeds 3.0% cap,0.0
23124038,0.701161,2744.4579,1.0,3593.9,152.77,0.1107,True,,0.1107
23179035,1.452884,3314.1568,1.5,15348.2,71.27,0.9915,True,,0.9915
23229805,0.56694,2010.4769,1.5,665.0,187.61,0.0,True,,0.0
23435610,5.208144,3749.6912,3.0,24126.9,52.14,0.9869,True,,0.9869
23725901,12.442419,3672.4088,3.0,7472.1,4.69,0.9603,False,odd/even depth differ by 25.7% (6859 vs 8880 ppm),0.0
23740089,9.86291,2642.7259,2.0,3239.5,27.99,0.8611,True,,0.8611
23814735,4.798268,1740.255,1.5,1000.8,8.72,0.1569,True,,0.1569
23815847,3.065451,2642.2806,2.0,6457.3,31.25,0.9745,True,,0.9745
23937608,2.809447,3314.3196,2.0,2440.2,11.49,0.1778,False,odd/even depth differ by 15.3% (2501 vs 2145 ppm),0.0
23982469,4.374577,2391.4486,4.0,6843.1,88.75,0.9889,True,,0.9889
24113219,4.197828,3315.6651,3.0,10153.1,27.77,0.9928,True,,0.9928
24615998,1.273515,4046.1527,1.0,24835.1,29.85,0.1987,True,,0.1987
24695044,4.164512,2039.4616,1.5,6991.1,337.22,0.9735,True,,0.9735
24833662,4.246422,3804.6817,3.0,3939.5,14.29,0.9733,True,,0.9733
24837152,5.569818,2991.8787,2.0,10291.9,43.7,0.9555,True,,0.9555
25004866,10.858144,3938.848,2.0,7209.2,13.88,0.9457,False,odd/even depth differ by 180.8% (543 vs 10744 ppm),0.0
25030847,9.067287,3937.5564,6.0,2931.1,28.67,0.9968,True,,0.9968
25139786,19.005928,2062.0253,8.0,7617.6,5.83,0.9459,False,odd/even depth differ by 47.1% (9311 vs 5761 ppm),0.0
25212199,14.439936,3732.4071,4.0,5467.1,6.3,0.8366,False,odd/even depth differ by 63.2% (8337 vs 4332 ppm),0.0
25472026,4.242664,3586.0439,2.0,4419.0,15.23,0.9242,True,,0.9242
25758870,10.348952,3585.1183,2.0,8116.6,8.08,0.9482,False,odd/even depth differ by 51.6% (4753 vs 8062 ppm),0.0
25773352,5.343989,2855.075,4.0,5744.1,37.25,0.9959,True,,0.9959
25799609,11.117547,2235.1131,4.0,4459.8,39.63,0.9111,True,,0.9111
25911962,0.745715,3209.6181,1.0,622.5,13.12,0.1737,True,,0.1737
26018819,3.9786,3212.4001,2.0,10466.6,28.68,0.9415,True,,0.9415
26051436,3.669005,3721.1501,3.0,10499.4,41.85,0.9792,True,,0.9792
26305150,4.21863,2992.3447,4.0,2776.0,30.6,0.9683,True,,0.9683
26390980,5.258725,3641.0935,3.0,4461.5,3.5,0.0765,False,odd/even depth differ by 27.2% (4638 vs 3527 ppm),0.0
26406123,3.717506,3238.947,4.0,3963.0,19.33,0.7865,True,,0.7865
26469462,13.942652,2215.5132,8.0,2168.5,10.23,0.0067,False,odd/even depth differ by 37.7% (1696 vs 2484 ppm),0.0
26587613,2.076105,3236.3289,1.0,12764.3,33.85,0.936,True,,0.936
26693519,6.156329,3237.6461,2.0,1241.5,17.5,0.9268,True,,0.9268
26865340,5.738759,3239.8793,4.0,8128.8,43.88,0.984,True,,0.984
26880783,1.775369,2392.0256,2.0,769.8,394.9,0.9913,True,,0.9913
26999884,2.9926,3586.5749,3.0,2388.4,8.26,0.3074,False,odd/even depth differ by 21.9% (2013 vs 2509 ppm),0.0
27194429,0.555226,1930.3423,1.0,298.2,15.34,0.5558,False,odd/even depth differ by 35.6% (337 vs 235 ppm),0.0
27230283,6.130493,3344.9958,6.0,3329.0,29.27,0.9665,True,,0.9665
27414976,3.975959,2667.7564,2.0,24956.3,15.67,0.9609,True,,0.9609
27459498,7.310503,2771.9158,3.0,7288.4,74.97,0.9634,True,,0.9634
27476314,2.88294,3237.944,1.5,6221.0,7.17,0.4562,True,,0.4562
27863043,7.497865,3566.4914,6.0,542.8,8.14,0.9189,False,odd/even depth differ by 19.4% (584 vs 481 ppm),0.0
27966179,4.279446,2091.768,2.0,14856.0,71.94,0.9652,True,,0.9652
28116365,16.527297,1391.6516,3.0,915.3,6.21,0.3764,False,odd/even depth differ by 47.5% (1192 vs 735 ppm),0.0
28242530,5.163761,3397.7961,3.0,18328.1,2.33,0.9398,True,,0.9398
28945511,1.123977,2990.1758,1.0,2256.9,11.97,0.1227,True,,0.1227
28961316,3.346263,2448.381,4.0,4056.5,197.35,0.9917,True,,0.9917
29017001,8.200426,2505.2908,1.5,1078.2,29.08,0.1788,True,,0.1788
29054413,12.222237,1790.683,1.0,864.3,4.72,0.013,False,odd/even depth differ by 181.0% (46 vs 927 ppm),0.0
29069242,3.733999,2941.5972,4.0,6181.4,11.14,0.921,True,,0.921
29105766,3.255191,2580.533,1.5,12600.0,43.95,0.8536,True,,0.8536
29106627,9.512717,2580.8434,3.0,930.7,7.11,0.5082,True,,0.5082
29119552,7.628997,2581.9329,3.0,7799.8,44.54,0.9568,True,,0.9568
29169215,18.629695,1872.5172,3.0,1299.7,12.06,0.9561,False,odd/even depth differ by 19.5% (1268 vs 1542 ppm),0.0
29191596,13.714122,1870.6058,8.0,1038.9,10.61,0.2992,True,,0.2992
29385858,16.071558,1970.7359,6.0,338.4,5.27,0.2346,True,,0.2346
29418536,3.256632,2990.6784,3.0,7943.1,22.59,0.9266,True,,0.9266
29430403,1.877761,3156.5951,1.5,8811.6,64.66,0.1404,True,,0.1404
29505837,8.668259,2996.6786,6.0,3697.8,19.06,0.9916,False,odd/even depth differ by 24.0% (2757 vs 3510 ppm),0.0
29780740,2.421523,3667.4312,1.5,17576.5,158.68,0.9824,True,,0.9824
29821723,2.686603,3805.9267,1.5,28436.2,36.53,0.9275,False,odd/even depth differ by 15.6% (24763 vs 28961 ppm),0.0
29831208,1.842764,1326.5673,2.0,613.8,167.96,0.9275,True,,0.9275
29918916,4.94563,2119.1409,3.0,1927.9,15.52,0.9936,True,,0.9936
29919341,19.537668,3955.0164,3.0,1991.9,8.84,0.2005,False,odd/even depth differ by 63.1% (1126 vs 2164 ppm),0.0
29953537,18.796752,1535.065,3.0,1068.7,7.43,0.8137,False,odd/even depth differ by 156.2% (234 vs 1907 ppm),0.0
29959760,1.647397,2145.0419,1.0,21509.7,12.99,0.8772,False,odd/even depth differ by 33.9% (19284 vs 27154 ppm),0.0
30122649,9.739259,1526.8595,3.0,518.6,15.8,0.8041,True,,0.8041
30254887,2.501607,2772.1111,1.5,2431.0,51.51,0.5583,True,,0.5583
30300445,7.20608,3723.8521,3.0,1793.4,7.76,0.172,True,,0.172
30499203,13.040176,3137.8708,3.0,275052.6,22.74,0.005,False,depth 27.51% exceeds 3.0% cap,0.0
30825828,3.048085,3720.3938,2.0,7799.3,17.82,0.9779,True,,0.9779
30828562,3.112397,1520.1096,2.0,4753.7,90.02,0.7031,True,,0.7031
30853990,3.148658,1325.8023,8.0,66.2,5.42,0.0146,False,odd/even depth differ by 31.8% (55 vs 76 ppm),0.0
31054498,1.411675,3989.2272,3.0,555.1,28.16,0.5208,True,,0.5208
31515092,2.370088,2230.7023,1.5,1741.8,11.54,0.918,True,,0.918
31553893,11.129858,1662.9851,6.0,627.9,21.96,0.8889,True,,0.8889
31605271,2.231775,3693.723,1.0,19788.4,31.87,0.8266,True,,0.8266
31634579,8.876,3135.3286,3.0,22586.8,130.36,0.9893,True,,0.9893
31637479,13.924148,1332.9701,4.0,137.7,7.51,0.5888,False,odd/even depth differ by 151.8% (265 vs 36 ppm),0.0
31786438,1.426016,3127.5604,1.5,3805.3,17.64,0.1024,False,odd/even depth differ by 22.2% (4062 vs 3249 ppm),0.0
31943299,12.47275,2967.1161,3.0,18450.8,552.18,0.9691,True,,0.9691
31975443,2.039065,2989.2515,1.5,16488.6,58.78,0.5278,True,,0.5278
32004914,5.545626,2967.4924,2.0,15368.2,32.77,0.5506,True,,0.5506
32046665,3.781128,3860.9206,2.0,9469.2,8.29,0.659,False,odd/even depth differ by 34.5% (8308 vs 11776 ppm),0.0
32296259,2.777912,3692.7407,2.0,4588.5,26.91,0.9749,True,,0.9749
32443914,3.361357,3805.8303,4.0,6280.7,53.15,0.99,True,,0.99
32460142,14.099891,2375.4684,1.0,2687.6,7.18,0.0,True,,0.0
32497972,14.741341,1442.6588,2.0,1066.1,6.56,0.4516,False,odd/even depth differ by 131.0% (1897 vs 395 ppm),0.0
32498058,0.538602,1438.4338,0.5,627.2,26.98,0.0,True,,0.0
32677675,3.636396,3669.4521,3.0,15061.0,67.21,0.9867,True,,0.9867
32925763,1.680914,3666.8479,1.0,2328.0,52.63,0.5326,False,odd/even depth differ by 25.2% (1955 vs 2520 ppm),0.0
33091590,7.79111,2208.3876,1.5,1760.9,3.71,0.0832,True,,0.0832
33159936,2.845746,2990.8399,3.0,7227.8,16.48,0.9983,True,,0.9983
33227166,5.587104,3097.9669,4.0,2168.5,19.52,0.9367,True,,0.9367
33303538,2.514004,2991.7816,2.0,2435.1,48.35,0.521,True,,0.521
33350443,3.562046,2364.1412,6.0,3535.1,98.82,0.9922,True,,0.9922
33397739,2.021838,3209.4546,1.5,32646.0,34.0,0.6821,False,depth 3.26% exceeds 3.0% cap,0.0
33651215,1.386796,2990.1072,2.0,15402.0,266.09,0.7328,True,,0.7328
33716474,8.935793,1330.047,2.0,261.4,7.67,0.016,False,odd/even depth differ by 42.1% (183 vs 281 ppm),0.0
33831980,7.30565,1331.3803,3.0,425.6,15.39,0.9026,True,,0.9026
33840683,13.819756,2971.8085,4.0,249.7,8.88,0.9252,False,odd/even depth differ by 46.5% (309 vs 192 ppm),0.0
33911302,3.560995,3184.1161,8.0,4761.3,11.36,0.0025,True,,0.0025
33945661,3.480217,3909.6861,2.0,17442.2,11.73,0.85,True,,0.85
34266522,3.71641,3668.23,4.0,7057.3,10.24,0.9913,True,,0.9913
34297761,5.392705,2992.7125,3.0,6672.8,190.66,0.9695,True,,0.9695
34395020,10.177072,3998.1239,4.0,6289.0,11.7,0.7129,True,,0.7129
34499178,2.42492,2991.8543,4.0,7015.5,107.65,0.9939,True,,0.9939
34524670,5.761668,3668.6048,3.0,6130.2,8.63,0.9376,True,,0.9376
34646336,5.957928,2479.09,4.0,9566.8,93.18,0.9881,True,,0.9881
34729329,0.995296,3665.561,2.0,296.6,5.56,0.1094,True,,0.1094
34737413,1.529664,3014.5532,3.0,2327.3,57.02,0.0689,True,,0.0689
34781378,4.795083,2885.2622,4.0,6397.0,112.57,0.993,True,,0.993
34977731,12.651624,3209.0411,4.0,10764.8,10.46,0.1091,True,,0.1091
34980970,12.830224,3209.4656,3.0,1199.0,7.08,0.101,True,,0.101
34986694,19.012941,2291.3315,1.5,11379.6,4.51,0.064,True,,0.064
35106764,5.385946,3070.9459,4.0,7733.9,40.88,0.3078,True,,0.3078
35285308,5.767197,3264.6863,3.0,5503.5,11.33,0.9919,True,,0.9919
35483319,1.928873,3666.7227,1.5,4181.2,6.13,0.0308,False,odd/even depth differ by 29.6% (4763 vs 3534 ppm),0.0
35636165,3.460247,3666.8206,3.0,8189.6,12.74,0.9358,False,odd/even depth differ by 18.5% (8480 vs 7047 ppm),0.0
35652085,2.20591,2991.5211,4.0,5925.6,234.95,0.9848,True,,0.9848
35758536,4.105935,2991.9815,3.0,7618.0,91.46,0.9856,True,,0.9856
35855047,2.362755,3016.6949,3.0,2541.5,85.26,0.965,True,,0.965
35972578,1.888181,2990.1822,3.0,7927.6,172.29,0.7489,True,,0.7489
35973654,4.457986,3721.9751,3.0,4589.3,17.42,0.9713,True,,0.9713
36022284,4.647746,3691.6344,3.0,8462.9,17.55,0.9869,True,,0.9869
36227841,0.804236,2990.0737,1.5,1429.4,16.94,0.8807,False,odd/even depth differ by 30.7% (1164 vs 1586 ppm),0.0
36381058,1.65666,2990.5933,3.0,11631.4,344.21,0.9815,True,,0.9815
36452991,1.823693,3014.5574,1.0,22549.6,326.3,0.7667,True,,0.7667
36607746,1.725777,3069.4189,1.5,18042.8,177.86,0.2797,True,,0.2797
36718161,4.025844,2991.7092,1.5,6255.0,70.21,0.1344,True,,0.1344
36808091,3.77806,3718.8311,4.0,5483.6,25.26,0.9891,False,odd/even depth differ by 16.7% (4723 vs 5587 ppm),0.0
37089434,13.964271,3669.8588,6.0,6585.9,6.52,0.107,False,odd/even depth differ by 15.4% (7040 vs 6033 ppm),0.0
37117064,11.152051,2207.9259,4.0,4453.5,24.12,0.1715,False,odd/even depth differ by 199.7% (8962 vs 8 ppm),0.0
37150278,1.693112,3776.9692,1.5,13694.2,23.88,0.9821,True,,0.9821
37240067,2.508445,3667.7409,1.5,14963.3,9.47,0.1074,False,odd/even depth differ by 24.5% (12481 vs 15968 ppm),0.0
37291237,10.37571,3100.8798,8.0,2441.5,3.37,0.0016,False,odd/even depth differ by 84.1% (4025 vs 1642 ppm),0.0
37754672,7.067602,3722.3969,2.0,3436.4,20.21,0.4439,True,,0.4439
37862966,3.58419,3991.6369,3.0,10566.8,53.93,0.992,True,,0.992
38118291,13.344815,2994.5395,4.0,1241.6,4.63,0.3279,True,,0.3279
38161230,2.519388,2528.4293,1.0,1733.7,16.3,0.4375,True,,0.4375
38460940,4.117767,1328.5547,1.0,1807.2,30.11,0.9387,False,odd/even depth differ by 20.2% (1993 vs 1627 ppm),0.0
38467100,2.943115,2063.5995,3.0,7799.5,588.2,0.1192,True,,0.1192
